file_id,candidate_statement
362,9 to receive a copy of the signed and dated written consent form and a copy of this form
362,if you have any concerns or questions regarding the research study you should contact the research team listed at the top of the consent form
362,the researchers will use the certificate to resist any demands for information that would identify you except as explained below
362,upon request the research team will provide you an itemized list of estimated costs for participation in this study
362,please read the information below and ask questions about anything that you do not understand
362,clinical studies this language is used for university or non industry sponsored studies you or your insurance company third party payer will be responsible for the following costs and any associated copayments deductables complete this sentence
362,what procedures are involved with this research study in terms that can be understood by people not in the medical field tell the participant what to expect using lay language and simple terms
362,the coverage for such injury or illness is only available if the chapman university principal investigator and study sponsor have decided that the injury illness is directly related to the study drug device or procedures and is not the result of a pre existing condition or the normal progression or your disease or because you have not followed the directions of the study doctor
362,what happens if i want to stop taking part in this study required if subjects may be terminated by researcher and or if there are adverse consequences physical social psychological economic or legal of the subject s withdrawal from the study
362,they would like to do this by calling you on the telephone once a year to see how you are doing
362,for the witness i confirm that the information in this consent form was accurately explained to and understood by the subject or legally authorized representative and that informed consent was given freely
362,2 to be told about the procedures to be followed in the research study and whether any of the drugs devices or procedures is different from what would be used in standard practice
362,risks and side effects related to the procedures drugs interventions and devices include those which are categorize the risks by likelihood and severity of the risk occurring
362,the researchers intend to keep the research data in a repository indefinitely
362,chapman university consent to act as a human research subject title of study you are being asked to participate in a research study
362,once you provide the specimens you may not have access to them
362,while the research team will make every effort to keep your personal information confidential it is possible that an unauthorized person might see it
362,the research team will make this decision and let you know if it is not possible for you to continue
180,due to limitations in technology and incomplete knowledge of genes some changes in rna dna or protein products that cause disease may not be detected by this test
180,this event may be due to incomplete knowledge of the gene structure or an inability of current technology to identify certain types of mutations in the gene
180,the results are confidential to the extent allowed by law
180,if so linkage testing cannot provide results for the family members in question
180,they will only be released to other medical professionals or other parties with my written consent or as otherwise allowed by law
180,these results will be discussed with my healthcare provider and additional testing may be recommended
180,this form does not need to be returned to the medical genomics laboratory if informed consent portion of the test request form has been signed
180,while the mgl is not a specimen banking facility in some cases it may be possible for the laboratory to reanalyze my remaining dna upon request
180,participation in testing is completely voluntary
180,informed consent for genetic testing
180,i and or my physician counselor have signed the informed consent portion of the test order form indicating that we have discussed the items on this document and i will also receive a copy of this consent form
180,please print physician s name assent of parent date genetic counselor s signature date assent of child date please print genetic counselor s name
180,i hereby consent for name dob gender to participate in genetic testing for the following rna dna based cascade of tests ordered by my physician at the university of alabama at birmingham uab medical genomics laboratory mgl genetic tests
636,we thank you in advance for participating in the program and enabling us to provide this valuable educational experience
636,dental clinic consent for treatment by a student the community health centers inc
636,i have read understand and give my consent to be treated by a student while in the dental clinic of the community health center inc
636,this interchange provides valuable feedback for he student staff members and yourself as the patient
636,this program provides students with a variety of clinical experiences unique to a community health center setting
636,students are well along in their training with some that have already completed all clinical requirements for graduation
201,1 complete cooperation of the patient is essential
201,by signing this form i accept all terms and conditions expressed within it and freely give my consent to authorize dr
201,i recognize that it is my responsibility to follow instructions completely and seek attention in a timely manner should any unexpected problems occur by informing this office immediately
201,even though great care and diligence will be used in treatment no promises or guarantees for desired results can be made nor expected
201,i have been given the alternative of seeking care with an orthodontic specialist
201,the fee s for these services have been explained to me and i accept them as satisfactory
201,instructions will be given as to their care ant use which must also be followed exactly
201,i must explicitly follow any instructions either written or oral which have been given to me relating to this orthodontic treatment
201,patient s name please print signature of patient legal guardian date or authorized representative witness to signature date rev
201,continuing checkups and dental care from the patient s general dentist during the course of treatment is essential
201,informed consent i have been given the opportunity to ask any questions regarding the nature and purpose of orthodontic treatment and have received answers to my satisfaction
201,there will be instructions given concerning special oral hygiene measures which must be followed
201,each delayed or missed appointment will prolong the time necessary to complete treatment which can never be precisely detennined and may create problems making it impossible to achieve the desired results
201,lnfonnational and instructional literature will be given
201,instructions will be given concerning these appliances
210,i understand that there is no way to accurately predict the healing of any particular patient including the final height of the gums and that there has been no guarantee given
210,7 periodic checkups i understand the periodic cleanings and exams are very important to the success of the implant
210,i have been informed that there are risks and complications that can arise that include but are not limited to infection implant failure additional procedures needed tissue discoloration bruising injury to adjacent teeth sinus penetration gums recede exposing implant prolonged permanent numbness bone jaw fractures scar on gums longer time until final crown bridge denture is delivered 5
210,authorization i hereby authorize keith associates dentistry to insert a dental implant into my alveolar bone
210,alternatives to a dental implant the alternative treatments include no treatment at all bridge partial denture or complete denture depending on your clinical situation
390,p 1 of 2 revision 5 o cmp form cmpc5 1 1 doc matilda international hospital consent for surgical invasive procedure 0r blood transfusion form cmpc5 1 1
390,delete this paragraph if not applicable
390,matilda international hospital consent for surgical invasive procedure 0r blood transfusion form cmpc5 1 1 patient label 1 a or b i the patient hereby voluntarily give my consent to undergo the procedure of to be performed by dr
390,i certify that i have truly distinctly and audibly interpreted the contents of this document into insert language or dialect to the patient parenuguardian
390,to the best of my knowledge the patient has been adequately informed and has consented and the details as such have been documented in the patient s clinical record
390,delete this paragraph if not applicable patient parent guardian s signature witness of patienuparenuguardian s id passport no name and signature date date
390,i the father mother guardian of the patient hereby voluntarily give my consent for the patient to undergo the procedure of to be performed by dr
390,doctor s declaration i have explained the nature risks and benefits of the operation to the patient and have answered the patient s questions
390,5 i confirm that i have been provided with an information lea et on the procedure copy attached and that i have reviewed the same and that i fully understand the contents
390,1 i acknowledge that before signing this consent form i have been fully informed about the proposed procedure including the following a b c d 6 f indication for performing the procedure
147,i agree to have the procedure s i treatment s performed
147,printed name of individual providing telephone consent relationship to patient witness to telephone consent optional date time of entries in this box are same as those above for practitioner signature
147,physician attestation of informed consent discussion signature below the risks benefits and anticipated outcomes of the procedure s i treatment s the risks and benefits of the alternatives to the procedure s i treatment s and the roles and tasks of the personnel to be involved were discussed with the patient or the patient s personal representative
147,i practitioner signature printed name date signed time verification of informed consent by patient or patient s representative signature below 1
147,c trainees and assistants who are licensed or approved by cleveland clinic may observe or participate in the procedure s i treatment s
147,cleveland clinic informed consent for scanning accuracy affix patient label wtlhm this outlined box
147,in person consent i signature of patient patient s personal representative printed name date signed time relationship if not patient telephone consent
139,i have been given the opportunity to ask questions regarding this treatment to cla rify by understanding
139,to treat me or my dependent and authorize the following procedure or such additional procedur es as ar e considered necessary on the basis of findings during the course of said procedure the following reasons are why the above named surgery is considered appropriate
139,informat ional use only surgical informed consent i hereby give permission to dr
139,i consent to the following anesthesia and or medications to be given at the time of surgery 1 local anesthesia 2
139,date signature of patient or person with authority to consent for patient date
139,i am aware that the practice of oral surgery in not an exact science and i acknowledge that no guarantees have been made to me with regard to the procedures listed above
139,the following alternative treatment methods have been explained to me i have also been advised as to the probable outcome if no treatment is provided for this condition
325,7 incomplete removal endoscopic ultrasound with fine needle aspirate injection or fiducial placement 1
325,i request and authorize and any doctors nurses medical residents and other trainees technicians assistants or others who may be assigned to my case to participate in my diagnosis and treatment
325,risks of bleeding or perforation increased to 2 if polyps are removed or coagulation treatment given 3
325,i have been given a chance to ask questions about the procedures and this form and my questions have been answered
325,this may require changing the providers originally scheduled to perform or supervise my procedures
325,signature of patient or legally authorized representative if patient is a minor or unable to sign printed name of legally authorized representative if patient is a minor or unable to sign relationship spouse parent next of kin legal guardian dpoa for healthcare other specify
325,i accept the risks listed on page 2
325,consent obtained explained and witnessed by date time a m p m mm dd yyyy page 1 of 2 medical record consent procedure treatment evaluation replaces reqercp note image all pages or send all pages to health information management including pages without a signature section medical procedures unit request and consent to colonoscopy esophagogastroduodenoscopy mrn name birthdate csn enter patient information or apply patient label to all pages esophagogastroduodenoscopy egd or upper endoscopy with biopsy or endoscopic ultrasonography eus
325,i request and authorize and the providers responsible for my treatment to perform any necessary additional procedures
325,page 2 of 2 medical record consent procedure treatment evaluation replaces reqercp note image all pages or send all pages to health information management including pages without a signature section
537,patient s name please print signature of putient legal guardian date or authorized representative witness to signature date lkv l0 9197
537,i agree to assume those risks and possible unsuccessful results associated with but not limited to the following 1
537,informed consent i have been given the opportunity to ask any questions regarding the nature and purpose of periodontal treatment und have received answers to my satisfaction
537,i do voluntarily assume uny and all possible risks including the risk of substantial hann if any which may be associated with any phase of this treatment in hopes of obtaining the desired results which may or may not be achieved
537,by signing this fonn i am freely giving my consent to allow and authorize dr
file_id,candidate_statement
497,the undersigned has been informed about the nature of the blood test its expected benefit and has been given the opportunity to ask questions about the blood test
497,i acknowledge receipt of information explaining my rights as a patient and on request i received a copy of the state notice and this facility policy statement regarding patient s right to selfdetermination
497,special consent for hiv testing the undersigned specifically consents to the testing of the patient s blood or human immunodeficiency virus also known as aids and or hepatitis if determined by the patient s attending physician to be necessary i for determining the appropriate treatment and or treatment procedures for the patient or ii for the protection of the attending physician and or any employee or agent of the facility or the attending physician exposed to the bodily fluids of the patient in a manner which could transmit such disease
497,disclosure of information the undersigned agrees that all records concerning this patient s hospitalization shall remain the property of the facility
497,i we authorize summit medical center and or my physician and or physicians to photograph video or permit other persons to photograph video for such purposes as may be deemed necessary
497,i we consent to the presence of students residents or fellows and vendors in the operating room to observe the procedure
497,the facility is authorized to disclose all or any portion of the patient s medical record as set forth in its notice of privacy practices unless the patient objects in writing
497,facility personnel and medical staff may use and disclose medical information for treatment payment and healthcare operations and to any other physician healthcare personnel or provider that is or may be involved in the continuum of care for this admission
497,bo009 aconsentforadmission treatment hospitals doc
497,the facility is authorized to disclose all or part of the patient s medical record to any insurance company third party payor workers compensation carrier self insured employer group or other entity or their authorized representatives which are necessary for payment of patient s account
497,advance directive and organ tissue donor the patient or his her representative hereby acknowledges having been provided with information regarding patient rights and patient s right to prepare an advance directive
497,i agree to participate in these programs but reserve the right to limit my participation at any time
497,the physicians and ahps provide medical services at s ummit m
497,i request and consent to medical care and diagnostic procedures that my attending physician s or his her designees determine are necessary
497,the undersigned understands that medical records and billing information generated or maintained by the facility are accessible to facility personnel and medical staff
497,i authorize summit medical center to retain or dispose of any specimen or tissue taken from the above named patient
497,i am aware that only the physician may grant this permission on my consent
497,yes no please provide name patient rights
497,summit medical center consent for admission treatment place patient label here consent to medical care i request admission to summit medical center and authorize the facility staff and physicians to provide care
508,delete mention of bill of rights if not needed for this study
508,date subject s signature for consent date person obtaining consent stop only include the following signature line if you may consent non english speaking subjects using the short form consent method and this request has been addressed in the irb application
508,your personal health information cannot be used for additional research without additional approval from either you or a review committee
508,how many people will take part in this research about state total accrual goal here people will be asked to donate specimens for this research
508,my specimens and associated data may be kept for use in research to learn about prevent or treat list the disease the specimens are being collected to study
508,if you decide later that you do not want your specimens and information to be used for future research you can notify the investigator in writing at insert address and we will destroy any remaining identifiable specimens and information if they are no longer needed for your care
508,we may give your specimens and certain medical information about you for example diagnosis blood pressure age if less than 85 to other scientists or companies not at ucsf including to a public or controlled access government health research database but we will not give them your name address phone number or any other information that would identify you
508,sample consent form gds compliant please note 1 statements in brackets and italics are instructions or examples and should not be included in the actual consent form
508,for multi center studies it is good to give figures both for the whole study and for local enrollment at ucsf
508,be complete this listing is required by hipaa regulations
508,the costs of the treatment may be billed to you or your insurer just like any other medical costs or covered by the university of california or the study sponsor sponsor name depending on a number of factors
508,the university and the study sponsor do not normally provide any other form of compensation for injury
508,the ucsf institutional review board and other university of california personnel also may see information about you to check on the tissue bank
508,for example any extra tissue or blood we take from you will come through cuts or tubes needed for your surgery and should not cause you any risk discomfort or pain beyond what we normally expect from your surgery
508,no you have been given copies of this consent form and the experimental subject s bill of rights to keep
508,date witness only required if the participant is a non english speaker stop do not use the following signature lines unless third party consent is being requested and has been addressed in detail in the protocol
508,what will happen if i agree to donate my specimens if you agree to let researchers collect and store your specimens for future research the following will happen after all routine tests required for your care are finished instead of discarding your leftover specimens we will save them in what is called a tissue bank for possible future research we also will collect and save information from your medical record including things like list all types of information to be recorded for study purposes including results of physical examinations diagnostic tests medical questionnaires and histories diagnoses treatments etc
508,what are the benefits of donating specimens for research there will be no direct benefit to you from allowing your specimens to be kept and used for future research
508,what alternatives do i have if you choose not to donate your specimens any leftover blood and or tissue removed during your surgery that is not needed for diagnosis will be thrown away and no additional normal tissue or blood will be removed for research purposes
508,3 suggested wording in italics can be revised as needed to provide the simplest and clearest description of the study
508,you are being asked to take part in this study because you are have specify prospective subjects medical condition or other reason for recruitment to study such as being about to have specific tissue removed some of which will not be needed for clinical care
508,reports about any research will not be given to you or your doctor
508,consent please read each sentence below and think about your choice
508,if you have any questions you may ask the researchers
508,we do not know for sure if your specimens or medical record will be used but they might be used in research about list the types of conditions that the specimens may be used for research on e g cancer heart disease diabetes or other diseases
508,however if any research has already been done using portions of your specimens the data will be kept and analyzed as part of those research studies
508,if protected health information as defined by hipaa will be accessed used created or disclosed add the following you will be asked to sign a separate form authorizing access use creation or disclosure of health information about you
508,include if collecting additional specimens 4 additional tissue and or blood may be taken for this research as described in the what will happen if i agree
508,even if we use the specimen for genetic research we will not put the results in your medical record
508,include the following section only if extra blood or other tissue will be removed or there are other biomedical procedures performed on the subjects for research purposes
508,in the case of injury resulting from this study you do not lose any of your legal rights to seek payment by signing this form
508,if you have any questions about this study please talk to the study doctor or nurse
508,the irb requires that all consent forms disclose which agencies or institutions e g national institutes of health department of defense center for disease control state agencies cooperative groups calgb cog actg foundations or industry sponsors are funding the research or providing study drugs or equipment for the study
508,treatment and compensation for injury if you are injured as a result of being in this study the university of california will provide necessary medical treatment
508,if any additional tissue including blood will be taken for research purposes describe the procedures including how the sample will be taken and how much will be taken
508,university of california san francisco consent to donate specimens for future research study title insert study title here
508,and or date legally authorized representative date person obtaining consent n hrpp chr guidelines gwas drafts draft template gwas compliant icf doc specimen collection consent
508,if you do not share information about taking part in this study you will reduce this risk
508,if the researchers will continue to gather additional information from medical records or other sources over a period of time the collection activities and amount of time they will continue should be described here
508,if the data or any new products tests or discoveries that result from this research have potential commercial value you will not share in any financial benefits
508,if you wish to ask questions about the study or your rights as a research participant to someone other than the researchers or if you wish to voice any problems or concerns you may have about the study please call the office of the institutional review board at 415 476 1814
475,i consent to the use of a local anesthetic often known as novocain antibiotics and analgesics pain medication and have been explained all potential risks associated with their use
475,i consent to the use of nitrous oxide analgesia and have been informed of the risks and benefits of its use
475,i have been given alternatives to the treatment the risks and benefits of the alternatives and the consequences of having treatment withheld
475,i have been given the opportunity to ask questions and all of my questions have been answered fully and satisfactorily
475,i therefore consent to the performance of any additional treatment which the dentist considers necessary
475,guarantees and assurances cannot be made by anyone regarding the dental treatment which you have requested and authorized
475,the licensed provider at tischler dental has fully explained to me the nature and purpose of the procedure s and has also explained the expected benefits and potential risks from known and unknown causes of the treatment
475,woodstock ny 12498 informed consent for dental treatment i hereby authorize tischler dental and its licensed providers to treat me or the person under my care i am the legal guardian or close relative with the following dental procedures if or when needed prophylaxis dental cleaning restorations fillings crowns caps fixed bridgework a series of joined caps full or partial removable dentures cosmetic dentistry extraction tooth removal non surgical and or surgical treatment of the gums root canal dental implants bone grafting all emergency services and any other treatment the dentist considers necessary to create better health for my mouth
315,date witness i am a facility employee who is not the patient s physician or authorized health care provider named above and i have witnessed the patient or other appropriate person voluntarily sign this form
315,my health care provider will talk with me about notifying my sex or needle sharing partners of possible exposure if i test positive
315,i understand that my health care provider will discuss this testing with me before the test is repeated and will provide me with test results
315,the only way to know if you have hiv is to be tested hiv testing is important for your health especially for pregnant women
315,i agree to testing for the diagnosis of hiv infection
315,new york city health and hospitals corporation informed consent to perform hiv test new york state department of health aids institute name ward no
315,i understand that i can withdraw my consent for further tests at any time
315,i also agree to future tests to guide my treatment
315,my health care provider has answered any questions i have regarding hiv testing with the following details about hiv testing hiv is the virus that causes aids
315,for pregnant women only i authorize my health care provider to repeat hiv diagnostic testing later in this pregnancy
315,hiv testing is voluntary consent can be withdrawn at any time
315,the consent to repeat diagnostic testing is limited to the course of my current pregnancy and can be withdrawn at any time
315,if i am found to have hiv i agree to additional testing which may occur on the sample i provide today to determine the best treatment for me and to help guide hiv prevention programs
208,immunization consent form benzie leelanau district health department school based immunization clinic student name date of birth last first middle address street po box city zip parent guardian name phone number insurance information my child does not have insurance or doesn t have insurance that covers immunizations
208,i consent for my child to be immunized for the following all recommended vaccines all recommended vaccines except parent guardian signature date
208,if i have provided medical insurance information i give consent to bill my insurance for vaccines administered
208,has this person had a serious reaction to a vaccine in the past has this person a sibling or a parent had a seizure or does this person have brain or other nervous system problems does this person have cancer leukemia hiv aids or any other immune system problem in the past 1 3 months has this person taken medications that affect the immune system such as prednisone other steroids or anticancer drugs drugs for the treatment of rheumatoid arthritis crohn s disease or psoriasis or had radiation treatment in the past year has this person received a transfusion of blood or blood products or been given immune gamma globulin or an antiviral drug is this person pregnant or is there a chance she could become pregnant in the next month has this person received vaccinations in the past 4 weeks i request immunizations be given to the student named above for whom i am authorized to make this request by benzie leelanau district health department staff at the school based immunization clinic
406,division of genetics genetic testing informed consent i agree to participate allow my child to participate in testing for which may include a dna based test
406,however due to limitations in existing technology or to incomplete knowledge of possible disease causing mutations and or
406,the blood provided will not be used for future clinical studies or research purposes without my written consent
351,further you will have no responsibility or liability for any use that may be made of your samples or information
351,b for a repository only submission minors may not consent to their own participation
351,what will happen to the specimens data provide a clear description of the operation of the repository addressing the following aspects of how the specimens data will be used and stored o where will the specimens and data be stored o
351,once provided to the funder the investigator will not be able to destroy your specimens or data if you decide in the future that you do not wish to participate in this research repository
351,a child assent form should be prepared if the study enrolls subjects between 7 and 17
351,subject printed name subject signature date person obtaining consent printed name person obtaining consent signature date when applicable include a lines for parent guardian or legally authorized representative should be included for example children cognitively impaired as well as a line for the description of their relationship to subject
351,costs state there will be no cost to you for the storage and use of the specimens for research purposes
351,you do not have to be in any research study offered by your physician
351,if you know of any metal in your body tell the investigator because you may not be able to have an mri
351,use standard wording where applicable some common procedures are below for genetic research although we have made every effort to protect your identity there is a small risk of loss of confidentiality
351,if you do join the repository and later change your mind you have the right to quit at any time
351,in this case your specimens or information could be used and re released without your permission
351,this includes the right to withdraw your authorization to use and disclose your health information
351,if subjects may receive 600 within one year please include the following statement payment received as compensation for participation in research is considered taxable income for a research subject
351,a signature line for the minor participant may be included on this consent form for minors age 15 or older minor subjects age 7 14 should sign a separate assent form
351,may omit if there is absolute certainty that genetic research will never occur but note that this will significantly restrict your ability to use samples in the repository for genetic studies in the future
351,by agreeing to be in this repository you are giving permission also called authorization for us to use and disclose your health information as described in this form
351,irb research repository consent form repository title title of the study
351,we will not use your name or your identity for publication or publicity purposes unless we have your special permission for studies involving interviews questionnaires surveys or other procedures during which such information may be learned state under oregon law suspected child or elder abuse must be reported to appropriate authorities
351,complete if the participant is not fluent in english and an interpreter was used to obtain consent
351,494 list name and degree s 503 494 the principal investigator pi must be listed on the consent form and must be the same pi listed on the irq
351,purpose the purpose of this repository is to describe purpose for the specimen collection and storage and what you hope to learn in general and including any specific goals from the stored samples
351,you may refuse to answer any of the questions that you do not wish to answer
351,follow these standards when writing the consent form items in square brackets indicate action from you such as making a choice or inserting study relevant information
351,commercial development all repositories samples and information if applicable add including any photographs videotapes or audiotapes about you or obtained from you in this research may be used for commercial purposes such as making a discovery that could in the future be patented or licensed to a company which could result in a possible financial benefit to that company ohsu and its researchers
351,to determine the correct liability language for the study please go to the irb policies and forms page and refer to the document entitled consent form language liability
351,therefore there will not be a way for us to identify and destroy your materials if you decide in the future that you do not wish to participate in this research repository
351,your request will be effective as of the date we receive it
351,benefits there will not be any direct benefits to you if you decide to participate in this research repository
351,other investigators who may receive samples of your blood tissue genetic information medical information for research will be given only the code number which will not identify you
351,a code number will be assigned to you your cells and genetic information as well as to information about you
351,if you will collect use or disclose any of this information in your repository please contact the orio
351,if repository includes collection storage of phi state we will create and collect health information about you as described in the above sections of this form
351,to do this we will give you a shot to numb the area
351,those listed above may also be permitted to review and copy your records
351,or if in the future you decide you no longer want to participate in this research repository we will destroy all your blood tissue samples genetic or other information
351,participants who do not read or understand english must not sign this full consent form but instead sign the short form translated into their native language
351,only the investigators and people involved in the conduct of the study will be authorized to link the code number to you
351,you do not have to allow the use and disclosure of your health information for this repository but if you do not you cannot join the repository
351,however health information collected before your request is received may continue to be used and disclosed to the extent that we have already acted based on your authorization
351,talk to the investigator if you want to withdraw from the repository
351,for studies recruiting ohsu students or employees as subjects please include the following language the participation of ohsu students or employees in ohsu research is completely voluntary and you are free to choose not to serve as a research subject in this protocol for any reason
351,we will give you a copy of this signed form
351,you do not have to join this or any research repository
351,state we may continue to use and disclose your information as described above indefinitely
351,will you receive results from research involving your specimens most research with your specimens or data is not expected to yield new information that would be meaningful to share with you personally
351,if you no longer want your health information to be used and disclosed as described in this form you must send a written request or email stating that you are revoking your authorization to provide name mailing address and email address
351,if you choose not to join this repository or if you withdraw early from the repository there will be no penalty or loss of benefits to which you are otherwise entitled including being able to receive health care services or insurance coverage for services
351,state if you have any questions concerns or complaints regarding this research repository now or in the future contact pi name 503 494 or other members of the study team at 503
351,note oregon law provides special protection for drug and alcohol diagnosis treatment or referral information and mental health records from oregon publicly funded or contracted mental health providers e g oregon state hospital or oregon publicly funded alcoholism drug addiction or mental health programs
351,all identifying information about you will be removed from the samples before they are released to any other investigators
351,you will not have any property rights or ownership or financial interest in or arising from products or data that may result from your participation in this study
351,while we cannot be sure any dose of radiation is entirely safe the amount you will be exposed to in this study is not known to cause health problems
351,liability note you may not modify the language in the liability section without seeking the permission of the orio
351,other investigators who may receive samples of your blood tissue genetic information medical information for research will also be given information that may identify you or your family members
351,or if in the future you decide you no longer want to participate in this research repository we will remove your name and any other identifiers from your blood tissue samples genetic or other information but the material will not be destroyed and we will continue to use if for research
351,if the investigator is also the patient s health care provider state your health care provider may be one of the investigator s of this research repository and as an investigator is interested in both your clinical welfare and in the conduct of this research
351,how will specimens data be collected describe succinctly and in chronological order those procedures that are part of the specimen data collection process
351,you want to get more information or provide input about this research
351,will they be identifiable o if applicable who will have access to the code to reidentify the specimens data o how long will specimens and data be stored o if applicable when will the specimens be destroyed inform subjects that data and specimens may be released to other investigators
351,if subjects are compensated for participation in the study indicate how i e one amount versus pro rated per visit the amount and how the amount will be prorated if the subject withdraws before completing the study for studies that provide any type of compensation to subjects additionally state we may request your social security number in order to process any payments for participation
351,if the results of any studies of your genetic makeup were to be accidentally released it might be possible that the information we will gather about you as part of this research repository could become available to an insurer or an employer or a relative or someone else outside the repository
351,if not industry funded the blood tissue samples genetic or other information that we will collect from you in this study will not be stored with your name or any other identifier
351,we will not release information about you to others not listed above unless required or permitted by law
351,if the subject s medical records will be reviewed describe the information to be collected
351,provide a specific description of the research to be conducted with the specimens data if known
351,if you do elect to participate in this study you may withdraw from the study at any time without affecting your relationship with ohsu the investigator the investigator s department or your grade in any course
351,your signature below indicates that you have read this entire form and that you agree to storage of your specimens and data in this research repository and use for future research purposes
351,participant rights you must include one of the following statements if industry funded the blood tissue samples genetic or other information that we will collect from you will be provided to the funder and will be stored with a coded identifier to protect your privacy
351,however if your genetic samples are already being used in an on going research project and if their withdrawal jeopardizes the success of the entire project we may ask to continue to use them until the project is completed
702,i understand and agree to follow all of the instructions given to me
702,i consent to the use of oral conscious sedation to be used in conjunction with my dental treatment
702,c nitrous oxide sedation provides relaxation through inhalation of the gas and the patient is still generally aware of surrounding activity
702,oral conscious sedation informed consent oral conscious sedation utilizes the elective administration of an oral sedative medication during dental procedures to reduce the fear and anxiety related to the experience
702,i understand that the purpose of oral conscious sedation is to more comfortably receive necessary dental treatment and that it has limitations and risks and its absolute success cannot be guaranteed
702,i have informed the attending dentist of and or agree to the following a i am not pregnant or breast feeding
702,i understand that i will not be able to drive or operate machinery for 24 hours after completion of my treatment
702,the purpose of this document is to ensure that you understand oral conscious sedation and consent to its use during your dental treatment
702,if in the professional judgment of the attending dentist a change in treatment is indicated i authorize her to proceed with it
702,i understand that the alternatives to oral conscious sedation are a no sedation treatment is performed using a local anesthetic or not and the patient is fully aware of surrounding activity
702,i authorize to make the decision on my behalf to change my treatment plan as advised by the attending dentist
157,for broad sharing of genomic data in studies that are subject to the nih genomic data sharing policy insert the consent form wording at http hrpp ucsf edu node 716 consent you have been given copies of this consent form and the experimental subject s bill of rights to keep
157,the university and the study sponsor do not normally provide any other form of compensation for injury
157,information that identifies you will be destroyed when this research is complete
157,however your personal information may be given out if required by law
157,treatment and compensation for injury if you are injured as a result of being in this study the university of california will provide necessary medical treatment
157,if you decide not to be in this study you will not lose any of your regular benefits and you can still receive medical care from ucsf
157,about total accrual goal people will give blood samples for this research
157,university of california san francisco consent to be in research study title insert study title here
157,sample consent form simple blood draw july 2015 please note this form is a sample and requires editing for each specific study particularly the statements in italics and the statements in brackets
