annotation,text_a,name
,,Kansas_Immunization_Program_Vaccine_Documenation_C.txt
,,Richland_General Dentistry Consent.txt
,,VAP-PICC-Consent-Form.txt
,,Cambridge_Consent_photographs.txt
,,Cambridge_Consent_dentures2.txt
,,207 - sample-assent-form (1).txt
,,The_American_College_of_Surgeons_Chest_Tube-Pre_an.txt
,,institute-biorepository-consent-form (1).txt
,,Cambridge_Consent_biopsy.txt
,,Authorization1.txt
,,UPMC_consent-to-blood.txt
,,Cambridge_Consent general3.txt
,,Artistic Dentistry_Restorative-informed-consent.txt
,,emergency-use-consent-form-1407778027.txt
,,Cambridge_Consent_endodontics6.txt
,,Potomac_Primary_Care_flu-consent-form.txt
,,DBRepositoryConsentForm_rev10-21-2013.txt
,,Copy of YALE NEW HAVEN HEALTH_Consent for Operation or Special Procedure.txt
,,PrincetonU-Adult Consent Form.txt
,,TAMU - Parental Permission Form.txt
,,Invitae_ Genetic Testing Patient-Consent.txt
,,Huntington_blood-transfusion-english.txt
,,PeachTree_Post Op- EXT Consent Forms.txt
,,CF-Sample_MediaRecordsReleaseForm.txt
,,Lifespan_natropath consent to treat.txt
,,Toronto_Public_Health_School_Vaccination_Consent_F.txt
,,Niagra_Region_HPV_Vaccination_Consent_Form.txt
,,Cambridge_Consent_ortho2.txt
,,consent-form-no-hipaa-1400536163.txt
,,South Forsyth Family Medicine and Pediatrics_vaccination consent form.txt
,,Florida_Institute_of_Technology_Consent-Form-for-F.txt
,,SUSampCons_somatic_cell_HIPAA_110410.txt
,,Benzie-Leelanau District Health Department_Immunization ConsentForm.txt
,,Summit_consent-admit_treat (1).txt
,,Keith_ImplantConsent.txt
,,GU-Merck_treatment_consent_template_2013.txt
,,Trident_informed-consent-english.txt
,,MARIJUANA DOCTORS_medical-marijuana-consent-form (1).txt
,,Copy of THE VALLEY HOSPITAL_Surgical Consent Form.txt
,,Henry Ford_Induction.txt
,,Nova Scotia Department of Health and Wellness_School Immunization Consent Form.txt
,,Cambridge_Consent_extraction1.txt
,,Parent_Guardian_Permission_Form_CE.txt
,,PMBB Informed Consent (1).txt
,,blood-draw-consent-template.txt
,,ART & SCIENCE_Labor Induction Consent Form.txt
,,NANT_2009-03_Sample_Consent_Assent.txt
,,eMERGE-Consent-V7-12-17-2014-CLEAN-6.txt
,,BROOKLYNPERIODONTICS_Consent for Periodonta.txt
,,English Short Form Template.txt
,,University of Washington_Induction-Of-Labor-Consent.txt
,,eMERGE_GH_PGxConsentForm.txt
,,consent-hipaa-authorization-form-1407777962.txt
,,Assent-for-Participants-Aged-7-13.txt
,,Cambridge_Refusal of treatment.txt
,,Fatemi Family Dentistry_Restorative consent.txt
,,Royal Care Dental_TREATMENT-WITHOUT-PARENT-royal.txt
,,UMinnesota_cleft-and-craniofacial-clinics-consent-form.txt
,,Lifespan_natropath_consent_to_treat.txt
,,informed-consent-embryo-gamete.txt
,,DECK DENTISTRY_Consent for In Office Whitening Treatment.txt
,,South_Forsyth_Family_Medicine_and_Pediatrics_vacci.txt
,,Sunrise_Caregiver+consent+form.txt
,,William and Mary_Informed Consent to Receive Vaccines.txt
,,verbal-consent-1407778162.txt
,,206 - sample-consent-form.txt
,,Copy of Mayo Clinic_Informed Consent for Genetic Testing.txt
,,Virginia Institute of Marine Science_Parental Gaurdian Consent for Emergency Medical Treatment of a Minor.txt
,,Cambridge_Consent_ortho1.txt
,,Marshfield-PGx-IRB-Approved-CF-10-11-2012.txt
,,NCSC_patient-consent-on-Admission.txt
,,Cincinnati Childrens_ DNA consent-forms-pdf.txt
,,Florida Institute of Technology_Consent-Form-for-Flu-Vaccine-2017.txt
,,THE VALLEY HOSPITAL_Surgical Consent Form (1).txt
,,HIPAA.txt
,,THE_VALLEY_HOSPITAL_Surgical_Consent_Form_1_.txt
,,InformedAssent.txt
,,Absolute Balance_Acupuncture.txt
,,YALE_NEW_HAVEN_HEALTH_Consent_for_Operation_or_Spe.txt
,,Griffin Imaging_mri-2017-1.txt
,,OxfordCounty_HPV Vaccine Consent Form.txt
,,Kaiser Permanente_consent-blood.txt
,,Beskow_Simplified-consent-English.txt
,,DECK DENTISTRY_Consent for Gingival Grafting Surgery.txt
,,Kathy_Nordgren_Acupuncture.txt
,,Greenwich Central School District_HEPATITIS B VACCINATION Consent form.txt
,,combined-consent-form-and-compound-hipaa-biomedical.txt
,,Keith_Extraction Consent.txt
,,"Consent, Acknowledgement and Authorizations.txt"
,,GenericConsent_ProcedureAndBloodTissueImplants_All-diagrams_Redacted.txt
,,BROOKLYNPERIODONTICS_Consent for extraction.txt
,,AssentChild05.txt
,,Cambridge_Consent_gingivalaugmentation.txt
,,HRP-502b - TEMPLATE CONSENT DOCUMENT.INCAPACITATEDADULT.txt
,,General_MI-Consent-for-General-Dental-Procedures.txt
,,National Network for Oral Health Access_Nitrous-Oxide-Consent-ENG.txt
,,Indiana_Sample_Consent_Form_Induction.txt
,,CI_20OSAS_20consent_208.7.13_20clean.txt
,,Southern Regional Medical Center_ConsentOrRefusalForBlood.txt
,,VAAuthorizationDocumentTEmplate.txt
,,Indiana_Sample Consent Form Induction.txt
,,Kings_Daughters_Medical_Center_Clinic_hpv_consent.txt
,,MCRC consent pts-8May15-STAMPED.txt
,,Legacy Health System_Transfusion Fillable Informed Consent.txt
,,AllianceforDentalCare_updatedextractconsentform.txt
,,Informed Consent_Template_Biobank_08-24-2016_DRAFT.txt
,,Assent-Form-Template-March-20132.txt
,,moleculargenetics-informed-consent.txt
,,Pomona Valley_consent for induction (filled out).txt
,,Tischler_LanapConsentTx.txt
,,Cambridge_Consent_scalingrootplaning20.txt
,,Cambridge_Consent_photographs2.txt
,,Cambridge_Consent_Implant.txt
,,Tillamook Regional Medical Center_Consent for Blood Transfusion.txt
,,ICS_Line Insertion.txt
,,SUSampCons-bd.txt
,,InformedConsent-biospecimens.txt
,,Consent for Voluntary Treatment.txt
,,IC-RA_combined_2014-12-2.txt
,,Copy of Icahn School of Medicine at Mount Sinai_Counsyl-Consent.txt
,,Greenwich_Central_School_District_HEPATITIS_B_VACC.txt
,,Cambridge_Consent_tmjtherapy.txt
,,Model-Consent-Minimal-Risk.txt
,,ConsentTemplate_BC_0930141.txt
,,Kroger_Universal Vaccination Consent 2015.txt
,,t502b_-_consent_addendum_effective_2016-07.txt
,,Palm Beach OBGYN_Obstetric Consent.txt
,,Sunrise_Medical+Immobilization+(Papoose).txt
,,Cambridge_Consent_general2.txt
,,Mayo-Right-Consent-06072012.txt
,,Cambridge_Consent_ivsedation2.txt
,,HSBS_Template_ConsentExempt.txt
,,informed-consent-somatic-cell.txt
,,New York City Health and Hospitals Corporation_ConsentForm-ArterialLine.txt
,,MedCross_MRI-CONTRAST-CONSENT-FORM.txt
,,Duke excess sample consent form.txt
,,Hastings and Prince Edward Counties_Imm82HPVconsent.txt
,,VA Consent Cover Letter Document Template.txt
,,HMH - Procedure Consent.txt
,,Form E.txt
,,PeachTree_Anesth Serv Consent Form.txt
,,informed_consent_template.txt
,,UIowa_Consent-for-Complete-Dentures.txt
,,assent.txt
,,Melbourne Radiology_mri-consentform-2016.txt
,,Parental-Permission-Form-6-12-2017.txt
,,assent-form.txt
,,Parent_Guardian_Permission_Form_Non-CE (1).txt
,,ict_compassionate_emergency_use.txt
,,Consent-and-Authorization-Forms-Repository-Only-7-3-2014.txt
,,Virginia_Institute_of_Marine_Science_Parental_Gaur.txt
,,ConsentAddendumTemplate.txt
,,CHMC_Annual Medical Care Consent  Financial Responsibility Agreement.txt
,,adult_WES_consent.txt
,,Health-Sciences-Consent3.txt
,,Wellness Group_INFLUENZA CONSENT FORM INACTIVE.txt
,,UPenn_picc_consent.txt
,,Informed Consent - Biomedical Template_December 2016.txt
,,TTP_20Informed_20Consent_20Change_20PI_20to_20CSG-clean.txt
,,Form D.txt
,,CF-Sample_OnlineSurvey.txt
,,University_of_Pennsylvania_Health_System_paracente.txt
,,BROOKLYNPERIODONTICS_Consent for ImplantConsent.txt
,,Cambridge_Consent_general1.txt
,,OU_Induction_consent-form.txt
,,Highland_Hospital_Device_Implant_Consent.txt
,,Consent_Template_-_Long_Form_rev10-22-2013.txt
,,Absolute_Balance_Acupuncture.txt
,,HRP-502-TEMPLATE-CONSENT-DOCUMENT-101116 (1).txt
,,HSE_Ireland_Influenza_Vaccine_Consent_Form.txt
,,Cambridge_Consent_ivsedation1.txt
,,Kroger_Universal_Vaccination_Consent_2015.txt
,,BMT CTN 1502 Patient Informed Consent_v1.0.txt
,,Tissue-Banking-Worksheet.txt
,,Kings_Daughters_Medical_Center_Clinic_6th_grade_ph.txt
,,Believe_Midwifery_PROM-Informed-Consent-Form.txt
,,Kansas Immunization Program_Vaccine Documenation Consent Form.txt
,,GHUCCTS-consent-2012.11.29 (1).txt
,,Supplement-C_9-2016.txt
,,Halton_HPV Grade 7 Male.txt
,,Consent-Minimal-Low-Risk-Studies.txt
,,informed-consent-schulman.txt
,,Study Information Sheet - Expedited Template (v09.04.2012).txt
,,Sunrise_Extraction+Consent.txt
,,Sunrise_Consent+for+Dental+Treatment+Under+Anesthesia.txt
,,THE_VALLEY_HOSPITAL_Surgical_Consent_Form.txt
,,institute-biorepository-consent-form.txt
,,2014-1709_HIPAA_Authorization_3A_UCI_provider_03-06-15.txt
,,Consent-and-Authorization-Knight-Cancer-Institute-FINAL-5-3-2013.txt
,,HealthHub_Form_HPV_Vaccination_Consent.txt
,,HMH Sedation Consent.txt
,,researchassent.txt
,,Cambridge_Consent_postsandretentionpins.txt
,,Artistic Dentistry_Implant-informed-consent.txt
,,INOVA HEALTH SYSTEM_Surgery with Blood Consent.txt
,,Tufts Medical Center_genetic consent form v2.txt
,,assent-template.txt
,,Form6.txt
,,fmri-consent-template.txt
,,Queensland Health_Coronary Angio and stending Consent From.txt
,,HSIRB-IC-Template-and-Instructions-3-6-17.txt
,,Cambridge_Consent_oralsurgery11.txt
,,informed-consent-central-line-patient.txt
,,Cambridge_Consent_oralsurgery10.txt
,,RequestAndConsentToDentalRestorationsAndOrExtractions_Redacted.txt
,,AssentTemplate_BC.txt
,,assent-w.txt
,,InfConsent.txt
,,National Network for Oral Health Access_Restraint-Consent-ENG.txt
,,Toronto Public Health_School Vaccination Consent Form.txt
,,Maddison_ovulation_induction.txt
,,Blank_eIRB_ConsentFormTemplate_(Minors)9-11-2013.txt
,,Mayo_Clinic_PAD_consent_document.txt
,,Grady_ICFHIPAA_Template.txt
,,pregnant_woman_form (1).txt
,,Methodist Health System_MRISCREEN.txt
,,Mater misericonrdiae_ IRELAND_MRI-Saftey-Questionnaire.txt
,,HUD Parental Permission and Authorization Document Template3.txt
,,Matilda International Hospital_Consent for SurgicalProcedureBlood.txt
,,National Network for Oral Health Access_Periodontal-Treatment-Refusal-Form.txt
,,Genetic-Screening.txt
,,National Network for Oral Health Access_Oral-Surgery-Consent-ENG.txt
,,Cambridge_Consent_splinttreatment.txt
,,InformedConsent-qualitativestudies.txt
,,c_084664.txt
,,INOVA_HEALTH_SYSTEM_Surgery_with_Blood_Consent.txt
,,Texas HHS_Addendum to HPV Vaccine Consent (1).txt
,,CF-Template_Biomed (1).txt
,,CF-Template_SocBehav_School_PermissionParent.txt
,,Cambridge_Consent_oralsurgery12.txt
,,Hartford Hospital_Arterial-CVC-PA Catheter Consent.txt
,,Seattle Health_acupuncture consent form.txt
,,Ambulatory_Consent_Form.txt
,,Cambridge_Consent_financialliabilityrelease.txt
,,Evansville Pediatric_SurgeryConsent.txt
,,ic_cell.txt
,,Tissue Banking Consent Language 091513.txt
,,Family_Medicine_Specialists_PC_flu_shot_consent_20.txt
,,online-consent-1366310956.txt
,,Cambridge_Consent_silveramalgam.txt
,,Costco_Immunization_consent_form_2012_.txt
,,fc-consent-template (1).txt
,,HRP-502-TEMPLATE-CONSENT-DOCUMENT-101116.txt
,,Copy of Kaleida Health_Med and Surg treatment consent.txt
,,Evansville Pediatric_SedationConsent.txt
,,National Network for Oral Health Access_Endodontic-Treament-English.txt
,,Cambridge_Consent Implant.txt
,,Texas HHS_Addendum to HPV Vaccine Consent.txt
,,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST_JehovahsWitnessesBloodTransfusion.txt
,,New York City Health and Hospitals Corporation_Consent_CT_with_contrast.txt
,,OrthopaedicSurgeryProcedureWithPhotoConsent_Redacted.txt
,,The_American_College_of_Surgeons_Appendectomy-Note.txt
,,DRI Radiology_History and Consent Form_MRI Exam_ENGLISH.txt
,,Tischler_ConsentForDentalTx.txt
,,Video_Consent_Form_March_20121.txt
,,Iowa Institute of Human Genetics_Consent for Clinical DNA Sequencing FINAL Version.txt
,,ic-note.txt
,,parent_consent.txt
,,CarePoint_health-and-consent-adults-2017.txt
,,Assent-12-17.txt
,,TAMU - HRPP Informed consent (1).txt
,,H0065Consents.txt
,,RASCALConsentformbuilderSampleText4412.txt
,,ParentalPermissionTemplate_BC.txt
,,MDACC - Informed Consent for Research Participation.txt
,,HRP-502d - TEMPLATE CONSENT DOCUMENT-StandaloneAdult.txt
,,Cambridge_Consent_amalgamreplace.txt
,,ShortForm10181(3).txt
,,HRP-592-TEMPLATE-Biomedical-Consent-Form.txt
,,Cambridge_Consent_nitrous_oxide_2.txt
,,assent-1.txt
,,University of Colorado Health_Informed-Consent-for-Operation-or-Procedure.txt
,,Emory Genetics Laboratory_molecular-testing-consent-form.txt
,,JFK Medical Center_Consent-for-Open-Heart-Surgery.txt
,,207 - sample-assent-form.txt
,,Family Medicine Specialists PC_flu shot consent 2017.txt
,,Lexington Clinic_MRI PatientConsent.txt
,,Cambridge_Consent maxillarysinuselevation.txt
,,CarePoint_health-and-consent-peds-2017.txt
,,humanitarian-use-device-clinical-consent-1347568328.txt
,,National Network for Oral Health Access_Extraction-of-Teeth-1-English.txt
,,209 - hipaa-authorization-phi-research.txt
,,Midwife_Refusal_of_Induction_at_42_weeks.txt
,,specimen-consent.txt
,,Cambridge_Consent_apicoectomiesandapicalsurgery.txt
,,Hospice_Consent to treat.txt
,,Mt-Carmel-East_consent-scheduling_induction.txt
,,Pomona_Valley_consent_for_induction_filled_out_.txt
,,MARIJUANA_DOCTORS_medical-marijuana-consent-form_1.txt
,,informed-consent-template-language-for-gds.txt
,,Consent-and-Authorization-Forms-Repository-Only-7-3-2014 (1).txt
,,UIowa_Auth-Release-PHI.txt
,,Artistic Dentistry_Root-canal-informed-consent.txt
,,Cambridge_Consent_endodontics10.txt
,,DECK DENTISTRY_New Patient Registration and Consent Form.txt
,,NHS_United_Kingdom_HPV_Vaccine_Consent_Form.txt
,,pregnant_woman_form.txt
,,HRP-506 Assent Ages 7-12.txt
,,AssentTx10205.txt
,,consent-form-without-hipaa-biomedical.txt
,,Biomed_adol_consent_UCSD_new.txt
,,Illinois Bone and Joint Institute_MRI-Consent-form.txt
,,NCH_Consent upon admission.txt
,,PremiereScan_MRI Consent Form.txt
,,assent-2.txt
,,National Network for Oral Health Access_ENDO-Consent-Form-ENG.txt
,,Kings Daughters Medical Center Clinic_hpv consent.txt
,,Cambridge_Consent_scalingrootplaning1.txt
,,Artistic Dentistry_Whitening-informed-consent.txt
,,Artist Works_General Consent.txt
,,biomedical-cancer-consent.txt
,,AllianceforDentalCare_updatedendoconsentform.txt
,,Mid America Imaging_MRI Joint-Consent.txt
,,assent-3.txt
,,adult_CCGP_consent.txt
,,future-contact-consent.txt
,,fvfiles_consent for blood.txt
,,ZYSIK FAMILY DENTAL_GENERAL DENTISTRY CONSENT FORM.txt
,,HSE Ireland_Influenza Vaccine Consent Form.txt
,,impaired_decision_making_form.txt
,,AdmissionConsentForm (2).txt
,,Refusal_to_Consent_to_Vaccinate_Child_Adoles_Redacted.txt
,,informed-consent-short-form-english.txt
,,Mayo Clinic_Informed Consent for Genetic Testing.txt
,,VU-eMERGEPGx-Consent-share.txt
,,Patient-Consent-wTrack-Changes.txt
,,St Josephs_MRI IV Contrast Questionaire - English.txt
,,Sunrise_Sealant+Consent.txt
,,St. Michael_s_Informed consent for blood.txt
,,Sunrise_Nitrous+Oxide+Consent.txt
,,Artistic Dentistry_Extraction-informed-consent.txt
,,DECK DENTISTRY_Consent for Orthodontic Treatment.txt
,,Adult_ICF_CE.txt
,,Caristas_Obstetric-Consent-Form.txt
,,Tischler_EndodonticTx_RC_.txt
,,CHMC_Per-Consent-Rev.txt
,,Copy of Animas Surgical_ASHConsent.txt
,,Consent-and-Authorization-Forms-Shriners-8-12-2014.txt
,,PeachTree_IVSedationConsentForms.txt
,,Kent_Community_Health_Childhood-flu-consent-form-2.txt
,,Copy of Iowa Institute of Human Genetics_Consent for Clinical DNA Sequencing FINAL Version.txt
,,Palm_Beach_OBGYN_Obstetric_Consent.txt
,,Cambridge_Consent_oralsurgery8.txt
,,eMERGE_ApprovedConsent.txt
,,Queensland_medical_imaging_55.txt
,,standard-language-options-for-consent-form.txt
,,Hartford_consentfordentaltreatment.txt
,,General_dental-photography-consent-form.txt
,,Maddison_ovulation induction.txt
,,Kathy Nordgren_Acupuncture.txt
,,Triangle_Form-Request and Consent for Dental Treatment_ENGLISH.txt
,,Example Child Assent Form for Children up to Age 8.txt
,,CWRU SBER IRB Short Form IC.txt
,,TAMU - Waiver of Parental Permission or Assent.txt
,,Copy of Avera_Informed-Consent-Pharmacogenetics.txt
,,Cambridge_Consent_oralsurgery9.txt
,,Schwieterman_Pharmacies_consent-form-hpv-gardasil-.txt
,,Assent-Form1.txt
,,Northwest Missouri State University_Vaccination ConsentFormMMR.txt
,,Niagra Region_HPV Vaccination Consent Form.txt
,,CF-Template_Biomed_Assent712YrOld.txt
,,IC-RA_combined_2014-12-2 (1).txt
,,Michigan_Informed Consent for Genetic Testing.txt
,,States_of_Guernsey_HPV_consent.txt
,,Lotus Root_Acupuncture.txt
,,hpsc_cftemplate.txt
,,Benzie-Leelanau_District_Health_Department_Immuniz.txt
,,consent_to_treat_child_9.txt
,,Rite_Aid_Vaccine_Screening_and_Consent_Form.txt
,,Walmart_Vaccine Administration Record and Informed Consent.txt
,,Cambridge_Consent_CT_scan.txt
,,GenericConsent_Complete_All-diagrams__Redacted.txt
,,National Network for Oral Health Access_Refusal-of-Recommended-Treatment-English.txt
,,Gene Dx_DNA Testing.txt
,,DesertPearl Dentistry)Patient Info Sharing Consent.txt
,,National Network for Oral Health Access_Denture-Treatment-Consent-Form.txt
,,Sunrise_Whitening+consent.txt
,,BrushyCreek_AcknowledgementDisclosureConsent.txt
,,Capitol Region Education Council_Flu Vaccine consent 2016.txt
,,EIRH-GM-Consent_Final-Draft.txt
,,Biomedical_Model_Consent.txt
,,National Network for Oral Health Access_Extraction-of-Teeth-2-English.txt
,,SJHA_ICFHIPAA_Template.txt
,,hud-consent.txt
,,DECK DENTISTRY_Consent for Bone Graft Surgery.txt
,,HealthHub_Form HPV Vaccination Consent.txt
,,UIowa_Consent-to-email-PHI.txt
,,ConsentFormAddendum.txt
,,National Network for Oral Health Access_Treatment-by-Student-English.txt
,,New York City Health and Hospitals Corporation_IVContrastScanConsentKCH.txt
,,icfguide.txt
,,Health Images_INFORMED CONSENT FOR MRI WITH OR WITHOUT CONTRAST.txt
,,Duke-excess-sample-consent-form.txt
,,Informed-Consent-v4-6Jun12-clean.txt
,,Open MRI_MRI Contrast Consent Form.txt
,,AllianceforDentalCare_updatedimplantconsentform.txt
,,Cambridge_Consent_occlusal_equilibration.txt
,,BAYLOR MIRACA GENETICS LABORATORIES_genetictestingconsent0215.txt
,,_Restrictions_Copy of Tufts Medical Center_genetic consent form v2.txt
,,HBHS_Template_ConsentGeneral.txt
,,CF-Template_SocBehav.txt
,,Cambridge_Consent_pulpotomy.txt
,,Cambridge_Consent_compositefillings.txt
,,10170-Form-C-Med-and-HIPAA-Bank.txt
,,Believe Midwifery_PROM-Informed-Consent-Form.txt
,,ICF Parental Consent-clinicalstudies.txt
,,Cambridge_Consent_endodontics9.txt
,,Equinox_natropath.txt
,,VAConsentDocumentTemplate.txt
,,Illumina_Patient Informed Consent.txt
,,Sunrise_Space+Maintainer+Consent.txt
,,ART_SCIENCE_Induction_of_labor.txt
,,RL_Informed Consent for Treatment.txt
,,National Network for Oral Health Access_Consent-for-Extraction-of-Teeth.txt
,,GI_20Biorepository_20ICF-HIPAA__11-25-2014.txt
,,HRP-502x - TEMPLATE CONSENT DOCUMENT.txt
,,They Physician Network_Varicella Immunization Consent.txt
,,Form D (1).txt
,,cirb_pediatric_cf_template.txt
,,SUSampCons.txt
,,Lenox Hill_Transfusion Consent.txt
,,CF-Sample_SocBehav_School_Assent.txt
,,Copy of Highland Hospital_Device Implant Consent.txt
,,Texas_HHS_Addendum_to_HPV_Vaccine_Consent.txt
,,DECK DENTISTRY_Consent for Crown and Bridge Treatment.txt
,,fc-consent-template.txt
,,Health One_SWEDEN_Blood+Products+Consent.txt
,,HRP-502a - TEMPLATE CONSENT DOCUMENT ADULT-EHC- dated 3 2013.txt
,,Valley_Hosptial_Consent_for_OB_Deliveries-Rev_2-06.txt
,,Reboot Center_Consent-Form.txt
,,G_Genetic_Consent.txt
,,Oklahoma_Abortion Parental Consent form.txt
,,GU-MHRI-consent-2013.txt
,,Mt-Carmel-East_consent-scheduling induction.txt
,,AssentDocumentTemplate (1).txt
,,Vanderbilt_consent_to_treat_form_public.txt
,,Cambridge_Consent_endoretreatment.txt
,,Stony Brook Medicine_CVC Note and Consent.txt
,,Capitol_Region_Education_Council_Flu_Vaccine_conse.txt
,,CRC_Template_Dec_2013.txt
,,wirb-consent-form-template.txt
,,Durango_Papoose-Consent.txt
,,consent-with-hippa- ophs- changes-110209.txt
,,Fraser Health_Regional Consent for Health Care Form.txt
,,Comprehensive Diagnostic Imaging_MRI-Contrast-Consent-Form.txt
,,William_and_Mary_Informed_Consent_to_Receive_Vacci.txt
,,Premier Dental_Conscious Sedation Informed Consent Form.txt
,,OU_Induction consent-form.txt
,,Costco_Immunization consent form (2012).txt
,,NHS_United Kingdom_HPV Vaccine Consent Form.txt
,,The American College of Surgeons_Appendectomy-Note with Pre and Post Instru.txt
,,CHMC_Per-Consent-Rev (1).txt
,,New_York_City_Health_and_Hospitals_Corporation_DNR.txt
,,ICFparentalConsent-qualitative.txt
,,University of Pennsylvania Health System_paracentesis.txt
,,Integrated Genetics_Informed Consent for Genetic Testing.txt
,,National Network for Oral Health Access_Treatment-by-Extern-Dentist-English.txt
,,Gulf Coast MRI and Diagnostic_mri-contrast-consent-form.txt
,,UCLA_Blood-Consent.txt
,,AssentNTx10204.txt
,,SuS-ICS-IRB-Approved-Consent-Form.txt
,,SUSampCons_CA_privacy.txt
,,Toronto Public Health_School Vaccination Consent Form (1).txt
,,GU-consent-2013.txt
,,Consent-and-Authorization-Forms-Non-Clinical-7-3-2014.txt
,,Walmart_Vaccine_Administration_Record_and_Informed.txt
,,SampCons_TEM02C07.txt
,,BUMC-WIRB-ICF-Template (1).txt
,,Stanford_immunization consent form.txt
,,Children’s Dentistry of Baytown_Ped Informed Consent.txt
,,Icahn School of Medicine at Mount Sinai_Counsyl-Consent.txt
,,Cambridge_Consent_cosmetic2.txt
,,New_York_City_Health_and_Hospitals_Corporation_Tho.txt
,,NHS_United Kingdom_Investigation or Treatment.txt
,,Queensland_AUSTRALIA_ Immunization Consent Form HPV and TDaP.txt
,,HRP-583-TEMPLATE-Assent-Form.txt
,,MISH Hospital_MRI-Patient-Screening-Form.txt
,,CF-Template_Biomed_Assent1317YrOld.txt
,,SCAN Informed Consent - 3.10.2013.txt
,,Oregon Health and Science University)Blood-Transfusion-Consent.txt
,,DHHS_TANSANIA_HPV Consent.txt
,,Excel Imaging_MRI Consent.txt
